"trait","gene","statistic","controlled_available","controlled_p","controlled_error_bound","controlled_terms","controlled_reason","approximate_available","approximate_p","approximate_method","moment_fallback"
"A","gene0001",23.068538559854,TRUE,0.340489109359071,6.99366597078054e-11,50,"",TRUE,0.340183514276827,"saddlepoint",FALSE
"A","gene0002",182.259745965931,TRUE,4.65388465569993e-09,4.18407712990398e-14,113,"",TRUE,4.64598588431185e-09,"saddlepoint",FALSE
"A","gene0003",20.6981353084915,TRUE,0.532140654937142,7.29109300061717e-11,53,"",TRUE,0.531843489400463,"saddlepoint",FALSE
"A","gene0004",239.168251807399,FALSE,NA,3.01984999506733e-14,4096,"Series did not reach requested absolute and relative accuracy within term budget",TRUE,8.54790926272065e-16,"saddlepoint",FALSE
"A","gene0005",25.3710296496085,TRUE,0.332185538122261,9.4070172766865e-11,53,"",TRUE,0.33187129184518,"saddlepoint",FALSE
"A","gene0006",87.9745102758418,TRUE,0.193053964031794,7.50027284203425e-11,97,"",TRUE,0.193007660677672,"saddlepoint",FALSE
"A","gene0007",20.2638012150527,TRUE,0.671640699728838,8.72149072254393e-11,51,"",TRUE,0.671456341764793,"saddlepoint",FALSE
"A","gene0008",54.54480415839,TRUE,0.964697756795206,8.86947529852612e-11,92,"",TRUE,0.964690554602226,"saddlepoint",FALSE
"A","gene0009",19.9405637925799,TRUE,0.73836060472594,7.07192645372709e-11,55,"",TRUE,0.738197100646994,"saddlepoint",FALSE
"A","gene0010",55.5930903522547,TRUE,0.947555465142523,9.48913119304742e-11,94,"",TRUE,0.947544979124736,"saddlepoint",FALSE
"A","gene0011",30.4850626346047,TRUE,0.252497929313059,8.04998321148921e-11,56,"",TRUE,0.252252474396844,"saddlepoint",FALSE
"A","gene0012",63.2629054521956,TRUE,0.796907670312527,8.73939947645085e-11,95,"",TRUE,0.796873707163873,"saddlepoint",FALSE
"A","gene0013",38.0932753962017,TRUE,0.0843548342578502,9.66309877167143e-11,58,"",TRUE,0.0842213534032721,"saddlepoint",FALSE
"A","gene0014",78.5451702153859,TRUE,0.312251058062868,8.41016170550699e-11,94,"",TRUE,0.312191158348541,"saddlepoint",FALSE
"A","gene0015",26.6913517972123,TRUE,0.528161248327268,7.86979894771243e-11,59,"",TRUE,0.527949735228524,"saddlepoint",FALSE
"A","gene0016",80.754266772025,TRUE,0.232431015790019,8.69610569534732e-11,95,"",TRUE,0.232373094713053,"saddlepoint",FALSE
"A","gene0017",20.671810495383,TRUE,0.859917119697,8.20035269072719e-11,61,"",TRUE,0.85983684880408,"saddlepoint",FALSE
"A","gene0018",68.9620305816084,TRUE,0.540448291508976,9.05081740890795e-11,98,"",TRUE,0.540385839958955,"saddlepoint",FALSE
"A","gene0019",27.5060653177198,TRUE,0.587561763118533,6.69952108654955e-11,60,"",TRUE,0.587367414903754,"saddlepoint",FALSE
"A","gene0020",79.6331032811309,TRUE,0.210348556190102,9.57538695144262e-11,93,"",TRUE,0.210291077344955,"saddlepoint",FALSE
"A","gene0021",26.1934692472215,TRUE,0.700539057783875,6.52714812537578e-11,64,"",TRUE,0.700399168931997,"saddlepoint",FALSE
"A","gene0022",94.7151780727106,TRUE,0.0274201879071153,8.89287665858593e-11,90,"",TRUE,0.0274047219513962,"saddlepoint",FALSE
"A","gene0023",16.644778050922,TRUE,0.985892095727045,9.11387310021869e-11,63,"",TRUE,0.985884432936988,"saddlepoint",FALSE
"A","gene0024",79.0140307272131,TRUE,0.17955002557828,9.34317751746967e-11,93,"",TRUE,0.179493714301618,"saddlepoint",FALSE
"A","gene0025",45.1007090641292,TRUE,0.0867930391699506,8.03505341147141e-11,64,"",TRUE,0.086689285242739,"saddlepoint",FALSE
"A","gene0026",82.7596444259712,TRUE,0.10281894509662,8.68071005160308e-11,93,"",TRUE,0.102774095443379,"saddlepoint",FALSE
"A","gene0027",30.2998313117956,TRUE,0.638482416555023,8.23801388433534e-11,67,"",TRUE,0.638319540047047,"saddlepoint",FALSE
"A","gene0028",88.6603501093544,TRUE,0.0401006913955953,8.69807820604376e-11,91,"",TRUE,0.040077226396701,"saddlepoint",FALSE
"A","gene0029",46.9719134217845,TRUE,0.0942437181733848,6.75756061351007e-11,67,"",TRUE,0.0941371667084428,"saddlepoint",FALSE
"A","gene0030",85.4140526164061,TRUE,0.0538906983626914,7.83216207818002e-11,93,"",TRUE,0.0538623606457475,"saddlepoint",FALSE
"A","gene0031",47.5682497012242,TRUE,0.103102528182718,9.71619526913929e-11,69,"",TRUE,0.102997809462917,"saddlepoint",FALSE
"A","gene0032",71.2038866769352,TRUE,0.257740622485533,8.25617693244081e-11,93,"",TRUE,0.257664249519803,"saddlepoint",FALSE
"A","gene0033",37.5555511732431,TRUE,0.440711798836846,6.48371457434918e-11,70,"",TRUE,0.440546701566907,"saddlepoint",FALSE
"A","gene0034",51.5249612881392,TRUE,0.835891751404421,7.9311881389689e-11,90,"",TRUE,0.835850653524038,"saddlepoint",FALSE
"A","gene0035",29.2515418754308,TRUE,0.831783003619807,9.50583945325684e-11,71,"",TRUE,0.831702444797063,"saddlepoint",FALSE
"A","gene0036",58.8970943479954,TRUE,0.579857688356606,7.28630490903596e-11,92,"",TRUE,0.579775892939553,"saddlepoint",FALSE
"A","gene0037",63.7731748631087,TRUE,0.0107265279585472,6.7300796500417e-11,74,"",TRUE,0.0107054594114895,"saddlepoint",FALSE
"A","gene0038",69.9942601390134,TRUE,0.210392992749864,7.25268134394927e-11,93,"",TRUE,0.210315348062733,"saddlepoint",FALSE
"A","gene0039",52.0912485227517,TRUE,0.105240060805964,9.11863595157332e-11,72,"",TRUE,0.105136667246766,"saddlepoint",FALSE
"A","gene0040",77.425982236506,TRUE,0.0744208474807426,6.98178138024662e-11,93,"",TRUE,0.0743750669804449,"saddlepoint",FALSE
"A","gene0041",32.4690724767936,TRUE,0.812924881863261,9.96131672157188e-11,76,"",TRUE,0.812840533507488,"saddlepoint",FALSE
"A","gene0042",99.8025738333669,TRUE,0.00141148412447533,7.24817315542192e-11,91,"",TRUE,0.00140946623229051,"saddlepoint",FALSE
"A","gene0043",57.8323154097495,TRUE,0.0616686987156865,6.91096705687441e-11,75,"",TRUE,0.0616002505397559,"saddlepoint",FALSE
"A","gene0044",62.6250718389052,TRUE,0.319889750384513,7.2484533674734e-11,88,"",TRUE,0.319797350440287,"saddlepoint",FALSE
"A","gene0045",45.8378566062556,TRUE,0.356916496821284,9.89015110043276e-11,77,"",TRUE,0.356759670461041,"saddlepoint",FALSE
"A","gene0046",72.6885638587825,TRUE,0.0891849295926154,6.71496965020182e-11,91,"",TRUE,0.0891301410244994,"saddlepoint",FALSE
"A","gene0047",38.4731102227582,TRUE,0.693330303118481,6.6468852774268e-11,79,"",TRUE,0.693217580503812,"saddlepoint",FALSE
"A","gene0048",60.3581582054093,TRUE,0.32533424308109,9.30906566567156e-11,87,"",TRUE,0.325227404732867,"saddlepoint",FALSE
"A","gene0049",85.2874091258972,TRUE,0.000620140737493346,7.23915385644237e-11,79,"",TRUE,0.000618619637532979,"saddlepoint",FALSE
"A","gene0050",62.9113239812084,TRUE,0.225473772321688,7.72007958320213e-11,88,"",TRUE,0.225377120305376,"saddlepoint",FALSE
"A","gene0051",46.5743083437519,TRUE,0.445631546936622,6.77828776180639e-11,82,"",TRUE,0.445483964856762,"saddlepoint",FALSE
"A","gene0052",102.68108340621,TRUE,0.0002063358029768,9.29575889462193e-11,87,"",TRUE,0.000205904052572767,"saddlepoint",FALSE
"A","gene0053",48.3049293150969,TRUE,0.418480982061812,8.513992294382e-11,83,"",TRUE,0.418334840689702,"saddlepoint",FALSE
"A","gene0054",38.9754409526675,TRUE,0.913565677214028,6.92635436310395e-11,89,"",TRUE,0.913531799498413,"saddlepoint",FALSE
"A","gene0055",59.5134942227749,TRUE,0.134214105276987,6.76030323843065e-11,85,"",TRUE,0.134122295476435,"saddlepoint",FALSE
"A","gene0056",36.6018903842035,TRUE,0.938784122417702,7.01139525670184e-11,86,"",TRUE,0.938759856321493,"saddlepoint",FALSE
"A","gene0057",55.5969182824781,TRUE,0.248093749755858,7.12285128882245e-11,83,"",TRUE,0.24796796352766,"saddlepoint",FALSE
"A","gene0058",62.7156565356201,TRUE,0.137038140036308,8.57847037762788e-11,85,"",TRUE,0.136945671818422,"saddlepoint",FALSE
"A","gene0059",56.6576514463932,TRUE,0.248566469845578,8.65165979222621e-11,87,"",TRUE,0.248442246985815,"saddlepoint",FALSE
"A","gene0060",52.0801103065522,TRUE,0.393102010447958,8.80372267057436e-11,87,"",TRUE,0.392970058666817,"saddlepoint",FALSE
"A","gene0061",47.7872736091722,TRUE,0.591503596548016,8.67516378286366e-11,89,"",TRUE,0.591382471354781,"saddlepoint",FALSE
"A","gene0062",46.9389193205089,TRUE,0.548496450441992,9.5608067307313e-11,86,"",TRUE,0.548363102885889,"saddlepoint",FALSE
"A","gene0063",36.7773491343053,TRUE,0.935545963613665,8.63266400637913e-11,91,"",TRUE,0.935518416483464,"saddlepoint",FALSE
"A","gene0064",44.7069849104623,TRUE,0.597540261663273,9.03356085681789e-11,84,"",TRUE,0.597406223123028,"saddlepoint",FALSE
"A","gene0065",41.085559056424,TRUE,0.868789452759216,8.38877874500057e-11,90,"",TRUE,0.868737228254033,"saddlepoint",FALSE
"A","gene0066",43.7322821175938,TRUE,0.597542843177116,9.93817414972863e-11,84,"",TRUE,0.597404420013306,"saddlepoint",FALSE
"A","gene0067",85.9998700797312,TRUE,0.0061416374185905,9.41997059240689e-11,93,"",TRUE,0.00613309908137062,"saddlepoint",FALSE
"A","gene0068",43.1589545161743,TRUE,0.581524544685598,7.19388483787393e-11,84,"",TRUE,0.581385382175426,"saddlepoint",FALSE
"A","gene0069",57.0401583361186,TRUE,0.399205213044472,8.58942175198385e-11,91,"",TRUE,0.39908142194051,"saddlepoint",FALSE
"A","gene0070",57.7967093802715,TRUE,0.107131989515549,8.61368773617116e-11,81,"",TRUE,0.107038531563334,"saddlepoint",FALSE
"A","gene0071",54.3236716456586,TRUE,0.530614448895167,9.36695361574737e-11,95,"",TRUE,0.530492378652482,"saddlepoint",FALSE
"A","gene0072",35.5455836430656,TRUE,0.79808390386743,8.49449311346624e-11,83,"",TRUE,0.797986157819825,"saddlepoint",FALSE
"A","gene0073",71.8269432671676,TRUE,0.101754082566242,8.50130471119308e-11,96,"",TRUE,0.101689262389926,"saddlepoint",FALSE
"A","gene0074",56.5880405499505,TRUE,0.0916721240656832,8.74389384140049e-11,83,"",TRUE,0.0915731301599585,"saddlepoint",FALSE
"A","gene0075",71.9304852459408,TRUE,0.115992698643116,8.52381383249605e-11,99,"",TRUE,0.115918464285816,"saddlepoint",FALSE
"A","gene0076",67.8973689816679,TRUE,0.0107319028756372,9.44338047971678e-11,83,"",TRUE,0.0107117093826356,"saddlepoint",FALSE
"A","gene0077",53.7869252910446,TRUE,0.653155622187259,9.86362924389021e-11,100,"",TRUE,0.653054261344927,"saddlepoint",FALSE
"A","gene0078",32.0462310048241,TRUE,0.82474628284267,6.67328412039085e-11,81,"",TRUE,0.824656233849264,"saddlepoint",FALSE
"A","gene0079",63.6160897604566,TRUE,0.353667372655159,9.77463054615581e-11,99,"",TRUE,0.353551639136215,"saddlepoint",FALSE
"A","gene0080",29.5381993175905,TRUE,0.873139316469008,7.83209244529549e-11,83,"",TRUE,0.873065716845245,"saddlepoint",FALSE
"A","gene0081",48.218731544559,TRUE,0.867217827232305,7.88282057901171e-11,102,"",TRUE,0.867170819788409,"saddlepoint",FALSE
"A","gene0082",38.0211792157176,TRUE,0.50677296367139,9.05486560297958e-11,80,"",TRUE,0.506569746584071,"saddlepoint",FALSE
"A","gene0083",86.480260421867,TRUE,0.0294872566367666,7.60208317737016e-11,104,"",TRUE,0.0294619573565784,"saddlepoint",FALSE
"A","gene0084",44.1571920442309,TRUE,0.236364834798555,9.81148261594567e-11,82,"",TRUE,0.236165574086116,"saddlepoint",FALSE
"A","gene0085",55.2130472463271,TRUE,0.72985301982973,7.47924648646439e-11,105,"",TRUE,0.729770440639032,"saddlepoint",FALSE
"A","gene0086",27.8059899898724,TRUE,0.846442181822534,8.08517734100095e-11,83,"",TRUE,0.846338114499087,"saddlepoint",FALSE
"A","gene0087",73.8686521787542,TRUE,0.199334834241791,7.20376174077192e-11,107,"",TRUE,0.199242432368877,"saddlepoint",FALSE
"A","gene0088",36.9699990491658,TRUE,0.421188732012001,8.64453018716016e-11,77,"",TRUE,0.420941319652876,"saddlepoint",FALSE
"A","gene0089",74.0533128802124,TRUE,0.218415415115139,9.3611366813566e-11,109,"",TRUE,0.218321162046681,"saddlepoint",FALSE
"A","gene0090",48.9034369891062,TRUE,0.071021643815488,7.1801349967645e-11,81,"",TRUE,0.0708954238639393,"saddlepoint",FALSE
"A","gene0091",73.3150831246009,TRUE,0.26009500421064,9.07327347477761e-11,108,"",TRUE,0.260000396344586,"saddlepoint",FALSE
"A","gene0092",42.0737730774163,TRUE,0.172449302957514,6.9955967180093e-11,78,"",TRUE,0.172232511650507,"saddlepoint",FALSE
"A","gene0093",83.6032196011645,TRUE,0.0964290687167105,9.36946043753745e-11,112,"",TRUE,0.0963737275114031,"saddlepoint",FALSE
"A","gene0094",19.9671244493315,TRUE,0.955653422281303,7.72024729301518e-11,78,"",TRUE,0.955617195772166,"saddlepoint",FALSE
"A","gene0095",71.1146157269375,TRUE,0.376781139769283,9.61365473448224e-11,111,"",TRUE,0.376673901675272,"saddlepoint",FALSE
"A","gene0096",35.50354209412,TRUE,0.310708284505881,9.50233573467421e-11,79,"",TRUE,0.310420647730208,"saddlepoint",FALSE
"A","gene0097",68.6881197266414,TRUE,0.48284075406235,8.16176190217635e-11,114,"",TRUE,0.482733188810451,"saddlepoint",FALSE
"A","gene0098",23.5869726364242,TRUE,0.809057436117123,6.85716240191557e-11,79,"",TRUE,0.808894507428236,"saddlepoint",FALSE
"A","gene0099",76.7414045494389,TRUE,0.280501916016722,7.55710882326815e-11,116,"",TRUE,0.280404364159725,"saddlepoint",FALSE
"A","gene0100",23.5058486938728,TRUE,0.775740697881962,8.95095388325599e-11,76,"",TRUE,0.775554403237203,"saddlepoint",FALSE
"A","gene0101",85.4744789577704,TRUE,0.130650369111686,8.17786357837531e-11,117,"",TRUE,0.130585916091129,"saddlepoint",FALSE
"A","gene0102",29.5219089369001,TRUE,0.433405413281716,8.54368267756353e-11,75,"",TRUE,0.433037481021833,"saddlepoint",FALSE
"A","gene0103",77.4206783490284,TRUE,0.316786556453493,8.40737282852173e-11,123,"",TRUE,0.316688925952582,"saddlepoint",FALSE
"A","gene0104",34.5757029937051,TRUE,0.193200256777721,7.80964503678018e-11,75,"",TRUE,0.192883944157415,"saddlepoint",FALSE
"A","gene0105",71.0744489100532,TRUE,0.533353589982348,7.4724532280173e-11,123,"",TRUE,0.533258003320619,"saddlepoint",FALSE
"A","gene0106",53.2828052547899,TRUE,0.00387299979356629,8.5234058743236e-11,75,"",TRUE,0.0038527080074502,"saddlepoint",FALSE
"A","gene0107",82.1079446058344,TRUE,0.253696421227605,8.85417856112507e-11,123,"",TRUE,0.253607269371829,"saddlepoint",FALSE
"A","gene0108",12.8641657973643,TRUE,0.980568326489176,6.74024220768607e-11,75,"",TRUE,0.980546718674575,"saddlepoint",FALSE
"A","gene0109",95.77970601882,TRUE,0.0663219630586413,8.22848814367901e-11,120,"",TRUE,0.0662796807697707,"saddlepoint",FALSE
"A","gene0110",35.889329347125,TRUE,0.0857538827220067,7.72334501041028e-11,72,"",TRUE,0.0855163240468442,"saddlepoint",FALSE
"A","gene0111",63.7305355898535,TRUE,0.821801009122504,8.75514184262884e-11,124,"",TRUE,0.821747806911918,"saddlepoint",FALSE
"A","gene0112",20.8418199753811,TRUE,0.631627430705205,7.24726873023267e-11,76,"",TRUE,0.631247551941241,"saddlepoint",FALSE
"A","gene0113",102.145572561154,TRUE,0.0397567099357153,7.55168064582937e-11,127,"",TRUE,0.0397298493936123,"saddlepoint",FALSE
"A","gene0114",38.3203782253065,TRUE,0.0324539406615867,9.52895065913124e-11,72,"",TRUE,0.0323055534618164,"saddlepoint",FALSE
"A","gene0115",87.7752069745718,TRUE,0.223652601777283,8.70294743389455e-11,131,"",TRUE,0.22357383741066,"saddlepoint",FALSE
"A","gene0116",17.1381246553638,TRUE,0.73636199343624,9.28738211553384e-11,72,"",TRUE,0.736014359860774,"saddlepoint",FALSE
"A","gene0117",73.2207402669621,TRUE,0.646153155226182,7.35610782899056e-11,130,"",TRUE,0.646073622339758,"saddlepoint",FALSE
"A","gene0118",23.8960572616824,TRUE,0.301118561119228,8.36051847327365e-11,69,"",TRUE,0.300520086325214,"saddlepoint",FALSE
"A","gene0119",26.2209688973315,TRUE,0.169584828092873,6.96974533209022e-11,70,"",TRUE,0.169141832280428,"saddlepoint",FALSE
"A","gene0120",116.213570354698,TRUE,0.00911572137861965,9.70083364223821e-11,131,"",TRUE,0.00910797892948915,"saddlepoint",FALSE
"A","gene0121",11.3846455380319,TRUE,0.94441372876446,7.79568855215768e-11,72,"",TRUE,0.944327855669448,"saddlepoint",FALSE
"A","gene0122",120.117028496783,TRUE,0.00414223065881065,8.96469777751652e-11,132,"",TRUE,0.00413814521588367,"saddlepoint",FALSE
"A","gene0123",13.6217161928503,TRUE,0.899670395719935,9.61335218786601e-11,71,"",TRUE,0.899522616433527,"saddlepoint",FALSE
"A","gene0124",64.3516625360623,TRUE,0.846824110362631,9.08339503331683e-11,131,"",TRUE,0.846776974016753,"saddlepoint",FALSE
"A","gene0125",30.9428750110108,TRUE,0.13686992720088,8.9501106721214e-11,74,"",TRUE,0.136482280053176,"saddlepoint",FALSE
"A","gene0126",76.6717097053326,TRUE,0.483595264823963,9.13593595306544e-11,131,"",TRUE,0.483494291815941,"saddlepoint",FALSE
"A","gene0127",26.8824992736429,TRUE,0.31301485023235,9.8577837407722e-11,75,"",TRUE,0.312512312496208,"saddlepoint",FALSE
"A","gene0128",74.1277458045616,TRUE,0.530251034911078,7.89890353646017e-11,129,"",TRUE,0.530151904894495,"saddlepoint",FALSE
"A","gene0129",12.2114238323831,TRUE,0.979718626481834,9.01991806440995e-11,79,"",TRUE,0.979692204541626,"saddlepoint",FALSE
"A","gene0130",78.1500574617629,TRUE,0.381715312974852,9.35232415057337e-11,131,"",TRUE,0.38160950952477,"saddlepoint",FALSE
"A","gene0131",32.1398014396666,TRUE,0.19978616025554,9.55896451403093e-11,78,"",TRUE,0.199390582415481,"saddlepoint",FALSE
"A","gene0132",77.4101679772675,TRUE,0.373705666053871,8.00076203205657e-11,130,"",TRUE,0.373600311317969,"saddlepoint",FALSE
"A","gene0133",28.2377487466342,TRUE,0.395950167333951,9.03588271913836e-11,81,"",TRUE,0.395497097063645,"saddlepoint",FALSE
"A","gene0134",76.4176732606849,TRUE,0.372766188270794,8.69919664732086e-11,130,"",TRUE,0.372654518029531,"saddlepoint",FALSE
"A","gene0135",21.6675166095433,TRUE,0.775137040623775,8.17349043807057e-11,81,"",TRUE,0.7748868914755,"saddlepoint",FALSE
"A","gene0136",55.9573223040699,TRUE,0.901140583822373,8.12492141708671e-11,126,"",TRUE,0.901102728945124,"saddlepoint",FALSE
"A","gene0137",17.2142939817558,TRUE,0.947447642911961,9.16984292860003e-11,85,"",TRUE,0.947383515765378,"saddlepoint",FALSE
"A","gene0138",70.0513616025533,TRUE,0.502027183352948,8.70710483965101e-11,128,"",TRUE,0.501907870912134,"saddlepoint",FALSE
"A","gene0139",22.2403830469525,TRUE,0.824527048905676,8.92437220043757e-11,84,"",TRUE,0.824339732068258,"saddlepoint",FALSE
"A","gene0140",92.1125981136086,TRUE,0.0527726489183261,8.13746235108978e-11,133,"",TRUE,0.0527303983247233,"saddlepoint",FALSE
"A","gene0141",35.6390087446861,TRUE,0.267301098454945,9.40290502252951e-11,87,"",TRUE,0.266945037288057,"saddlepoint",FALSE
"A","gene0142",65.9460716156489,TRUE,0.568833390673131,7.47274319246732e-11,130,"",TRUE,0.568712105380483,"saddlepoint",FALSE
"A","gene0143",33.8943805447605,TRUE,0.37586962289085,7.22392951664139e-11,89,"",TRUE,0.375495762228728,"saddlepoint",FALSE
"A","gene0144",66.6654785649976,TRUE,0.514126767834174,8.09468879187265e-11,127,"",TRUE,0.513999991903747,"saddlepoint",FALSE
"A","gene0145",36.6274334880234,TRUE,0.309495337455129,9.10322280880602e-11,91,"",TRUE,0.309166507552437,"saddlepoint",FALSE
"A","gene0146",71.3886972284143,TRUE,0.340089130922558,8.90017350725809e-11,125,"",TRUE,0.339967481878913,"saddlepoint",FALSE
"A","gene0147",42.998869965982,TRUE,0.153504918599858,9.76471367414473e-11,92,"",TRUE,0.153258630848144,"saddlepoint",FALSE
"A","gene0148",68.4569719886342,TRUE,0.395107454422378,9.29661731711301e-11,126,"",TRUE,0.39496989282111,"saddlepoint",FALSE
"A","gene0149",41.0692694543389,TRUE,0.2333442782902,8.9930151216458e-11,92,"",TRUE,0.233066059509224,"saddlepoint",FALSE
"A","gene0150",77.1653295296252,TRUE,0.161057678715877,8.0569481479293e-11,128,"",TRUE,0.160953431427834,"saddlepoint",FALSE
"A","gene0151",46.3688969143828,TRUE,0.131562945182149,8.50191301366397e-11,96,"",TRUE,0.131345252554177,"saddlepoint",FALSE
"A","gene0152",65.2021908717944,TRUE,0.432486059033925,9.78433684984195e-11,124,"",TRUE,0.432342867153775,"saddlepoint",FALSE
"A","gene0153",43.7463230317085,TRUE,0.219887426905983,7.66976661760281e-11,100,"",TRUE,0.219617031963122,"saddlepoint",FALSE
"A","gene0154",64.5579879489905,TRUE,0.420646751020155,9.83583792754997e-11,124,"",TRUE,0.420496051531706,"saddlepoint",FALSE
"A","gene0155",33.6352073838236,TRUE,0.651102871849938,8.64602325281391e-11,100,"",TRUE,0.650850941915938,"saddlepoint",FALSE
"A","gene0156",56.3637146906115,TRUE,0.658247220096164,8.99118271697509e-11,124,"",TRUE,0.658117340027468,"saddlepoint",FALSE
"A","gene0157",45.7313025205927,TRUE,0.225763509422936,7.91456280938366e-11,103,"",TRUE,0.225506619437436,"saddlepoint",FALSE
"A","gene0158",54.8519732018981,TRUE,0.675974640012843,7.76348057021647e-11,124,"",TRUE,0.675843304108813,"saddlepoint",FALSE
"A","gene0159",31.9518053621398,TRUE,0.789969485805641,9.44253898162162e-11,107,"",TRUE,0.789803512906529,"saddlepoint",FALSE
"A","gene0160",87.0848945325972,TRUE,0.0211217785545256,7.78255739475493e-11,128,"",TRUE,0.0210931422970417,"saddlepoint",FALSE
"A","gene0161",40.8548728069486,TRUE,0.46937093178179,7.81941140526668e-11,105,"",TRUE,0.469097112922007,"saddlepoint",FALSE
"A","gene0162",48.1451707698483,TRUE,0.818691725747512,8.04006760799468e-11,127,"",TRUE,0.818599004701728,"saddlepoint",FALSE
"A","gene0163",44.4928846271512,TRUE,0.368822588942145,7.39579044707617e-11,105,"",TRUE,0.368549602745702,"saddlepoint",FALSE
"A","gene0164",64.374207863024,TRUE,0.27479731406632,9.31507356601198e-11,124,"",TRUE,0.274636558309454,"saddlepoint",FALSE
"A","gene0165",33.8396101009977,TRUE,0.816052993746189,8.33595227892579e-11,106,"",TRUE,0.815908492444643,"saddlepoint",FALSE
"A","gene0166",58.7611222670024,TRUE,0.409996125551596,9.56314678596422e-11,124,"",TRUE,0.409817701378341,"saddlepoint",FALSE
"A","gene0167",35.3433871648483,TRUE,0.796366547686328,9.60511882704129e-11,108,"",TRUE,0.796212364859871,"saddlepoint",FALSE
"A","gene0168",63.9856369118211,TRUE,0.231149042060699,7.74729049901439e-11,123,"",TRUE,0.230979973556232,"saddlepoint",FALSE
"A","gene0169",46.3980355714571,TRUE,0.41237416203255,9.04433649826474e-11,114,"",TRUE,0.412116180052351,"saddlepoint",FALSE
"A","gene0170",56.4982747135528,TRUE,0.41709083595486,8.25067675855676e-11,125,"",TRUE,0.416888103529656,"saddlepoint",FALSE
"A","gene0171",25.0771568222613,TRUE,0.991671470411881,7.79443339298663e-11,117,"",TRUE,0.991663922319033,"saddlepoint",FALSE
"A","gene0172",51.4910498756916,TRUE,0.55723768503638,8.21431395126027e-11,122,"",TRUE,0.557046639865203,"saddlepoint",FALSE
"A","gene0173",68.2758845106874,TRUE,0.0346521148031445,9.58171060940274e-11,115,"",TRUE,0.0345890328039921,"saddlepoint",FALSE
"A","gene0174",39.1642776671697,TRUE,0.902076833122736,8.06239948392649e-11,119,"",TRUE,0.902009891034777,"saddlepoint",FALSE
"A","gene0175",49.9512333191966,TRUE,0.395549037447085,8.74456912588160e-11,117,"",TRUE,0.395311069766887,"saddlepoint",FALSE
"A","gene0176",46.3300461771091,TRUE,0.673254437839542,8.90742702036942e-11,121,"",TRUE,0.673087548103947,"saddlepoint",FALSE
"A","gene0177",78.0036645735861,TRUE,0.0108088081031299,8.97937288760198e-11,121,"",TRUE,0.0107851473272359,"saddlepoint",FALSE
"A","gene0178",53.6512680019198,TRUE,0.375161687609364,8.51599176918648e-11,118,"",TRUE,0.374938347241914,"saddlepoint",FALSE
"A","gene0179",46.6090926081406,TRUE,0.592527442882165,7.8566138946197e-11,118,"",TRUE,0.592323804075828,"saddlepoint",FALSE
"A","gene0180",40.3438931904828,TRUE,0.808711819550274,7.88025914595820e-11,116,"",TRUE,0.808584789537346,"saddlepoint",FALSE
"A","gene0181",61.4296192284196,TRUE,0.169250232834344,8.12315438438599e-11,122,"",TRUE,0.169077798438242,"saddlepoint",FALSE
"A","gene0182",60.6037963462037,TRUE,0.142925973769185,9.44076000101296e-11,119,"",TRUE,0.142761955504522,"saddlepoint",FALSE
"A","gene0183",46.2300603693552,TRUE,0.675155866347487,9.58895512905705e-11,127,"",TRUE,0.674971182049076,"saddlepoint",FALSE
"A","gene0184",60.3694328437675,TRUE,0.127678547470674,9.22459510578448e-11,117,"",TRUE,0.127514321100629,"saddlepoint",FALSE
"A","gene0185",25.9616172201421,TRUE,0.998645654047232,8.18709096285682e-11,127,"",TRUE,0.998644510368404,"saddlepoint",FALSE
"A","gene0186",34.6292024525748,TRUE,0.888186902838997,9.61824454717014e-11,117,"",TRUE,0.88809918230711,"saddlepoint",FALSE
"A","gene0187",62.9484600567946,TRUE,0.206480528079111,9.50094525623002e-11,126,"",TRUE,0.206311279658712,"saddlepoint",FALSE
"A","gene0188",43.7713626282848,TRUE,0.550506203950042,9.97239307733329e-11,117,"",TRUE,0.550261849047259,"saddlepoint",FALSE
"A","gene0189",71.5184159449585,TRUE,0.0854855283562872,9.27999777716737e-11,130,"",TRUE,0.0853756929945251,"saddlepoint",FALSE
"A","gene0190",60.0183183745332,TRUE,0.0847196788113397,9.35609285358796e-11,116,"",TRUE,0.0845843018008502,"saddlepoint",FALSE
"A","gene0191",48.5338057828684,TRUE,0.724997707349219,8.43344505016032e-11,129,"",TRUE,0.724852879152173,"saddlepoint",FALSE
"A","gene0192",42.2160454650104,TRUE,0.533847638371987,9.66487872806204e-11,118,"",TRUE,0.533560665779484,"saddlepoint",FALSE
"A","gene0193",46.1917115326891,TRUE,0.81975679797023,8.32817201703098e-11,134,"",TRUE,0.819649090168966,"saddlepoint",FALSE
"A","gene0194",52.9903923022025,TRUE,0.160222440958887,9.47085589207003e-11,115,"",TRUE,0.160014238070857,"saddlepoint",FALSE
"A","gene0195",61.1963313008547,TRUE,0.365881923368579,7.67080920809592e-11,135,"",TRUE,0.365694364804627,"saddlepoint",FALSE
"A","gene0196",55.5826329690334,TRUE,0.0974799570218954,7.63971362842571e-11,115,"",TRUE,0.0973200723678461,"saddlepoint",FALSE
"A","gene0197",58.6558104664972,TRUE,0.480039264832362,9.53196422075371e-11,134,"",TRUE,0.47985010323481,"saddlepoint",FALSE
"A","gene0198",32.0627254263481,TRUE,0.81280824260524,9.56675439822002e-11,113,"",TRUE,0.812638334068094,"saddlepoint",FALSE
